Date,open,high,low,close,volume
2023-04-03 09:15:00+05:30,169.1,169.7,168.85,169.3,260151
2023-04-03 09:16:00+05:30,169.35,169.8,169.3,169.7,172914
2023-04-03 09:17:00+05:30,169.6,169.7,169.45,169.65,91783
2023-04-03 09:18:00+05:30,169.55,169.9,169.5,169.85,141586
2023-04-03 09:19:00+05:30,169.8,170.25,169.75,170.25,304459
2023-04-03 09:20:00+05:30,170.2,170.25,169.55,169.6,220318
2023-04-03 09:21:00+05:30,169.55,169.6,169.1,169.2,131849
2023-04-03 09:22:00+05:30,169.25,169.25,168.9,168.95,220411
2023-04-03 09:23:00+05:30,169,169.65,168.95,169.6,89798
2023-04-03 09:24:00+05:30,169.65,169.75,169.45,169.6,195637
2023-04-03 09:25:00+05:30,169.6,169.7,169.35,169.5,155793
2023-04-03 09:26:00+05:30,169.65,170,169.5,170,166287
2023-04-03 09:27:00+05:30,169.9,170,169.4,169.45,154721
2023-04-03 09:28:00+05:30,169.45,169.45,169.15,169.2,78292
2023-04-03 09:29:00+05:30,169.15,169.25,169.1,169.15,85551
2023-04-03 09:30:00+05:30,169.15,169.15,168.7,168.9,183496
2023-04-03 09:31:00+05:30,168.9,169.3,168.9,169.1,38667
2023-04-03 09:32:00+05:30,169.15,169.3,169.1,169.15,62300
2023-04-03 09:33:00+05:30,169.1,169.45,169.1,169.35,105690
2023-04-03 09:34:00+05:30,169.3,169.4,169.1,169.2,39956
2023-04-03 09:35:00+05:30,169.25,169.45,169.05,169.45,105988
2023-04-03 09:36:00+05:30,169.4,169.5,169.35,169.5,72484
2023-04-03 09:37:00+05:30,169.45,169.5,169.1,169.1,60033
2023-04-03 09:38:00+05:30,169.2,169.2,168.6,168.7,289872
2023-04-03 09:39:00+05:30,168.75,168.85,168.7,168.75,53828
2023-04-03 09:40:00+05:30,168.7,168.85,168.65,168.7,21565
2023-04-03 09:41:00+05:30,168.65,168.7,168.4,168.5,119673
2023-04-03 09:42:00+05:30,168.55,168.65,168.45,168.65,91352
2023-04-03 09:43:00+05:30,168.6,168.8,168.6,168.8,43552
2023-04-03 09:44:00+05:30,168.7,168.9,168.7,168.9,7816
2023-04-03 09:45:00+05:30,168.9,168.95,168.8,168.9,36071
